211,8.274,9.221,10.263,11.408,12.553,7.414,6.634,5.928,5.222
212,8.285,9.233,10.276,11.423,12.569,7.424,6.644,5.937,5.23
213,8.296,9.246,10.29,11.438,12.586,7.434,6.653,5.945,5.237
214,8.307,9.258,10.304,11.453,12.603,7.444,6.662,5.953,5.244
215,8.318,9.27,10.317,11.468,12.619,7.454,6.671,5.961,5.252
216,8.329,9.282,10.331,11.483,12.636,7.464,6.68,5.97,5.259
217,8.34,9.295,10.345,11.499,12.652,7.474,6.689,5.978,5.267
218,8.351,9.307,10.358,11.513,12.669,7.484,6.698,5.986,5.274
219,8.362,9.319,10.371,11.528,12.685,7.494,6.707,5.994,5.281
220,8.373,9.331,10.384,11.543,12.701,7.504,6.716,6.002,5.288
221,8.384,9.343,10.398,11.558,12.718,7.513,6.724,6.01,5.296
222,8.394,9.355,10.411,11.573,12.734,7.523,6.733,6.018,5.303
223,8.405,9.366,10.424,11.587,12.75,7.533,6.742,6.026,5.31
224,8.416,9.378,10.437,11.602,12.766,7.542,6.751,6.034,5.317
225,8.426,9.39,10.45,11.616,12.782,7.552,6.759,6.042,5.324
226,8.437,9.402,10.464,11.631,12.799,7.561,6.768,6.049,5.331
227,8.447,9.413,10.476,11.646,12.815,7.571,6.776,6.057,5.338
228,8.458,9.425,10.489,11.66,12.83,7.58,6.785,6.065,5.345
229,8.468,9.437,10.502,11.674,12.847,7.59,6.793,6.073,5.352
230,8.479,9.448,10.515,11.689,12.862,7.599,6.802,6.08,5.359
231,8.489,9.459,10.528,11.703,12.878,7.608,6.81,6.088,5.366
232,8.499,9.471,10.541,11.717,12.894,7.618,6.819,6.096,5.372
233,8.51,9.482,10.553,11.731,12.909,7.627,6.827,6.103,5.379
234,8.52,9.494,10.566,11.746,12.925,7.636,6.836,6.111,5.386
235,8.53,9.505,10.579,11.759,12.94,7.645,6.844,6.118,5.393
236,8.54,9.516,10.591,11.774,12.956,7.655,6.852,6.126,5.399
237,8.55,9.527,10.604,11.787,12.971,7.664,6.86,6.133,5.406
238,8.56,9.539,10.616,11.802,12.987,7.673,6.869,6.141,5.413
239,8.57,9.55,10.629,11.816,13.003,7.682,6.877,6.148,5.419
240,8.58,9.561,10.641,11.829,13.018,7.691,6.885,6.156,5.426
241,8.59,9.572,10.654,11.843,13.033,7.7,6.893,6.163,5.433
242,8.6,9.583,10.666,11.857,13.048,7.709,6.901,6.17,5.439
243,8.61,9.594,10.678,11.871,13.063,7.718,6.909,6.177,5.446
244,8.62,9.605,10.69,11.884,13.079,7.727,6.917,6.185,5.452
245,8.63,9.616,10.703,11.898,13.094,7.735,6.925,6.192,5.459
